id,dim1,dim2,label_pred,p_y,p_y_0,p_y_1,p_y_2,p_y_3,p_y_4,p_y_5,p_y_6,p_y_7,p_y_8,p_y_9
2.700000000000000000e+01,2.396261024475097656e+01,1.034323215484619141e+01,4.000000000000000000e+00,1.043856889009475708e-02,1.414408870914485306e-06,2.652861894603120163e-06,5.459194198920158669e-06,2.912285253842128441e-06,9.997274279594421387e-01,2.697629724934813567e-06,9.144592695520259440e-06,1.612361484149005264e-05,1.991403951251413673e-05,2.123350132023915648e-04
2.800000000000000000e+01,-2.172061347961425781e+01,3.113080406188964844e+01,0.000000000000000000e+00,9.190817363560199738e-03,9.998768568038940430e-01,6.163289185678877402e-07,1.958265556822880171e-06,5.116852662467863411e-06,1.665108356974087656e-06,3.428680429351516068e-05,7.092453597579151392e-05,9.918909427142352797e-07,6.076315457903547212e-06,1.582570916980330367e-06
2.900000000000000000e+01,3.755602121353149414e+00,-2.780563926696777344e+01,1.000000000000000000e+00,1.048394758254289627e-02,5.243135774435359053e-07,9.996722936630249023e-01,1.375279243802651763e-04,1.383812377753201872e-05,2.699515789572615176e-06,2.847557652785326354e-06,9.475880347054044250e-07,1.447882241336628795e-04,1.128670646721730009e-05,1.326650635746773332e-05
3.000000000000000000e+01,-1.509983539581298828e+01,-6.208529472351074219e+00,3.000000000000000000e+00,1.052945107221603394e-02,4.198676833766512573e-06,1.341961160505888984e-05,2.435031492495909333e-04,9.993970394134521484e-01,2.872130153264151886e-06,1.940898364409804344e-04,5.393224455474410206e-06,1.334429271082626656e-05,1.175911093014292419e-04,8.632006029074545950e-06
3.100000000000000000e+01,4.123353004455566406e+00,-2.696009063720703125e+01,1.000000000000000000e+00,6.321793887764215469e-03,9.040603572429972701e-07,9.993501901626586914e-01,2.640701713971793652e-04,2.422425313852727413e-05,4.880011601926526055e-06,4.957201326760696247e-06,1.664571414039528463e-06,3.033645916730165482e-04,2.079243677144404501e-05,2.503760515537578613e-05
3.200000000000000000e+01,-1.509575080871582031e+01,-6.217676639556884766e+00,3.000000000000000000e+00,1.053422689437866211e-02,4.192530468571931124e-06,1.343138228548923507e-05,2.439633535686880350e-04,9.993971586227416992e-01,2.870886646633152850e-06,1.934844622155651450e-04,5.386507382354466245e-06,1.335039905825397000e-05,1.175138386315666139e-04,8.631162017991300672e-06
3.300000000000000000e+01,2.362440490722656250e+01,1.498465538024902344e+01,4.000000000000000000e+00,1.470052520744502544e-04,1.188716196338646114e-04,1.321304152952507138e-04,2.826878917403519154e-04,1.763099280651658773e-04,9.907447099685668945e-01,1.884017401607707143e-04,9.106183424592018127e-04,6.536228465847671032e-04,1.119028078392148018e-03,5.673562642186880112e-03
3.400000000000000000e+01,1.241049957275390625e+01,-1.466942501068115234e+01,7.000000000000000000e+00,1.047233678400516510e-02,8.361957952729426324e-07,1.466883841203525662e-04,1.486553665017709136e-04,1.371256712445756420e-05,1.633238025533501059e-05,4.110664576728595421e-06,2.268571961394627579e-06,9.993384480476379395e-01,4.640872793970629573e-05,2.825603587552905083e-04
3.500000000000000000e+01,-3.264883995056152344e+00,-1.349767112731933594e+01,2.000000000000000000e+00,1.050822623074054718e-02,1.617720272406586446e-06,1.380912144668400288e-04,9.992529749870300293e-01,2.482274721842259169e-04,5.451796823763288558e-06,1.834890099416952580e-05,3.203249207217595540e-06,1.475499011576175690e-04,1.521098165540024638e-04,3.241370723117142916e-05
3.600000000000000000e+01,1.093625736236572266e+01,-1.467815589904785156e+01,7.000000000000000000e+00,3.579453099519014359e-03,2.597887487354455516e-06,5.225735367275774479e-04,6.403997540473937988e-04,4.899059422314167023e-05,4.347491267253644764e-05,1.361491740681231022e-05,6.918257895449642092e-06,9.978563189506530762e-01,1.607049489393830299e-04,7.043969817459583282e-04
3.700000000000000000e+01,3.775011062622070312e+00,-2.783656692504882812e+01,1.000000000000000000e+00,1.049026940017938614e-02,5.228301915849442594e-07,9.996744394302368164e-01,1.362211332889273763e-04,1.376047202938934788e-05,2.693323722269269638e-06,2.836045268850284629e-06,9.447827551412046887e-07,1.441490894649177790e-04,1.122984394896775484e-05,1.322388652624795213e-05
3.800000000000000000e+01,-3.050644874572753906e+00,-1.426843357086181641e+01,2.000000000000000000e+00,6.604413501918315887e-03,2.412968115095281973e-06,2.681709011085331440e-04,9.988543391227722168e-01,3.340526018291711807e-04,8.343979061464779079e-06,2.611865784274414182e-05,4.733115019917022437e-06,2.500596165191382170e-04,2.020692627411335707e-04,4.974044350092299283e-05
3.900000000000000000e+01,3.733007431030273438e+00,-2.776819801330566406e+01,1.000000000000000000e+00,1.045228261500597000e-02,5.273130341265641619e-07,9.996687769889831543e-01,1.394363935105502605e-04,1.396369771100580692e-05,2.713351705097011290e-06,2.868012643375550397e-06,9.531749469715578016e-07,1.459156628698110580e-04,1.138188326876843348e-05,1.334958778897998855e-05
4.000000000000000000e+01,3.758785486221313477e+00,-2.682512092590332031e+01,1.000000000000000000e+00,5.913870874792337418e-03,9.829245755099691451e-07,9.992895126342773438e-01,3.042754542548209429e-04,2.719874464673921466e-05,5.190061074245022610e-06,5.460599368234397843e-06,1.802531414796249010e-06,3.162094217259436846e-04,2.281380693602841347e-05,2.658731864357832819e-05
4.100000000000000000e+01,1.036875915527343750e+01,-1.476833915710449219e+01,7.000000000000000000e+00,1.864395802840590477e-03,5.077425612398656085e-06,1.099482178688049316e-03,1.438282197341322899e-03,1.014036388369277120e-04,7.949135761009529233e-05,2.727271385083440691e-05,1.338249057880602777e-05,9.956774115562438965e-01,3.238751669414341450e-04,1.234258525073528290e-03
4.200000000000000000e+01,2.371061515808105469e+01,1.027562046051025391e+01,4.000000000000000000e+00,1.028991956263780594e-02,1.457774260416044854e-06,2.735729822234134190e-06,5.683707968273665756e-06,3.027498223673319444e-06,9.997103810310363770e-01,2.802656808853498660e-06,9.483343092142604291e-06,1.675753264862578362e-05,2.102763937728013843e-05,2.266677765874192119e-04
4.300000000000000000e+01,-4.281478881835937500e+00,-1.350216388702392578e+01,2.000000000000000000e+00,5.814277101308107376e-03,3.015200718436972238e-06,2.225414937129244208e-04,9.986283183097839355e-01,5.758861661888659000e-04,9.051638699020259082e-06,3.623060547397471964e-05,5.769807557953754440e-06,2.082377322949469090e-04,2.606303023640066385e-04,5.038352537667378783e-05
4.400000000000000000e+01,-1.513587951660156250e+01,-6.169755458831787109e+00,3.000000000000000000e+00,1.045725680887699127e-02,4.247295692039187998e-06,1.341343340754974633e-05,2.416657807771116495e-04,9.993944764137268066e-01,2.886996753659332171e-06,1.979153021238744259e-04,5.444780526886461303e-06,1.335147589998086914e-05,1.180402832687832415e-04,8.658471415401436388e-06
4.500000000000000000e+01,-1.858381462097167969e+01,8.097885131835937500e+00,5.000000000000000000e+00,9.653451852500438690e-03,3.130986078758724034e-05,3.109779299848014489e-06,2.060221413557883352e-05,2.084931911667808890e-04,3.068646719839307480e-06,9.996250271797180176e-01,2.441013202769681811e-05,4.587733656080672517e-06,7.385871867882087827e-05,5.492232958204112947e-06
4.600000000000000000e+01,2.558295488357543945e+00,-2.582255554199218750e+01,1.000000000000000000e+00,1.328211161307990551e-03,4.781568350153975189e-06,9.961121082305908203e-01,2.003323053941130638e-03,1.520725054433569312e-04,2.372969538555480540e-05,2.814813524310011417e-05,8.719504876353312284e-06,1.424408401362597942e-03,1.194083961308933794e-04,1.234037772519513965e-04
4.700000000000000000e+01,-3.260857105255126953e+00,-1.345244693756103516e+01,2.000000000000000000e+00,1.055946387350559235e-02,1.615194264559249859e-06,1.361080066999420524e-04,9.992544651031494141e-01,2.484674623701721430e-04,5.445053830044344068e-06,1.835400507843587548e-05,3.201792424079030752e-06,1.468636182835325599e-04,1.531246234662830830e-04,3.240145815652795136e-05
4.800000000000000000e+01,2.362741088867187500e+01,1.027715396881103516e+01,4.000000000000000000e+00,1.003068964928388596e-02,1.504514216321695130e-06,2.816132564475992694e-06,5.870632321602897719e-06,3.128234084215364419e-06,9.996998310089111328e-01,2.897544618463143706e-06,9.815763405640609562e-06,1.727341077639721334e-05,2.183362084906548262e-05,2.351025032112374902e-04
4.900000000000000000e+01,2.389640235900878906e+01,1.032373332977294922e+01,4.000000000000000000e+00,1.049197558313608170e-02,1.412999381500412710e-06,2.651146814969251864e-06,5.469200459629064426e-06,2.916284302045824006e-06,9.997253417968750000e-01,2.700758386708912440e-06,9.149792276730295271e-06,1.614774373592808843e-05,2.002334258577320725e-05,2.141915028914809227e-04
5.000000000000000000e+01,-2.423184394836425781e+00,2.740262222290039062e+01,6.000000000000000000e+00,1.017248909920454025e-02,5.972571307211183012e-05,9.931907243299065158e-07,3.441321950958808884e-06,5.777346359536750242e-06,9.732994840305764228e-06,2.201533243351150304e-05,9.998681545257568359e-01,2.411004516034154221e-06,2.152304841729346663e-05,6.230260623851791024e-06
5.100000000000000000e+01,-1.504078578948974609e+01,-6.259760856628417969e+00,3.000000000000000000e+00,1.057605631649494171e-02,4.153810095886001363e-06,1.350508409814210609e-05,2.478135575074702501e-04,9.993965029716491699e-01,2.868795945687452331e-06,1.898911141324788332e-04,5.353109372663311660e-06,1.341777442576130852e-05,1.178223537863232195e-04,8.649579285702202469e-06
5.200000000000000000e+01,-1.889935874938964844e+01,7.948942661285400391e+00,5.000000000000000000e+00,1.035574171692132950e-02,2.867128750949632376e-05,2.887506070692325011e-06,1.902020994748454541e-05,1.976856874534860253e-04,2.775488610495813191e-06,9.996527433395385742e-01,2.165247133234515786e-05,4.202817763143684715e-06,6.537613080581650138e-05,4.976090622221818194e-06
5.300000000000000000e+01,-1.793967437744140625e+01,6.347158432006835938e+00,5.000000000000000000e+00,2.416889183223247528e-03,9.305658022640272975e-05,1.481156596128130332e-05,1.089106663130223751e-04,1.413255580700933933e-03,1.287172199226915836e-05,9.978515505790710449e-01,8.362070366274565458e-05,2.157423841708805412e-05,3.756587684620171785e-04,2.468668026267550886e-05
5.400000000000000000e+01,-2.445576429367065430e+00,2.745331954956054688e+01,6.000000000000000000e+00,1.027733553200960159e-02,5.950116246822290123e-05,9.793295703275362030e-07,3.389521907593007199e-06,5.693243565474404022e-06,9.577122909831814468e-06,2.170797051803674549e-05,9.998695254325866699e-01,2.374618361500324681e-06,2.113181835738942027e-05,6.128514087322400883e-06
5.500000000000000000e+01,-2.152205657958984375e+01,3.086397933959960938e+01,0.000000000000000000e+00,7.313350215554237366e-03,9.998377561569213867e-01,7.903495315986219794e-07,2.527870492485817522e-06,6.635779300268040970e-06,2.141824779755552299e-06,4.526828342932276428e-05,9.368121391162276268e-05,1.275994009120040573e-06,7.923199518700130284e-06,2.040470235442626290e-06
5.600000000000000000e+01,2.396097755432128906e+01,1.034328842163085938e+01,4.000000000000000000e+00,1.043973211199045181e-02,1.414419671164068859e-06,2.652741841302486137e-06,5.459305612021125853e-06,2.912367790486314334e-06,9.997273683547973633e-01,2.697737500056973659e-06,9.145187505055218935e-06,1.612330015632323921e-05,1.991646968235727400e-05,2.123566519003361464e-04
5.700000000000000000e+01,3.764026880264282227e+00,-2.782680892944335938e+01,1.000000000000000000e+00,1.048959512263536453e-02,5.232940907262673136e-07,9.996737241744995117e-01,1.366861833957955241e-04,1.378928755002561957e-05,2.694367822186904959e-06,2.840011802618391812e-06,9.455853273721004371e-07,1.442366337869316339e-04,1.124739264923846349e-05,1.323166998190572485e-05
5.800000000000000000e+01,1.677275657653808594e+01,-1.983602285385131836e+00,9.000000000000000000e+00,1.047356519848108292e-02,1.337642402177152690e-06,1.307273942074971274e-05,3.256242780480533838e-05,8.813014574116095901e-06,2.261447516502812505e-04,4.861235993303125724e-06,5.874152975593460724e-06,2.819027286022901535e-04,8.986626926343888044e-05,9.993355870246887207e-01
5.900000000000000000e+01,-1.754693984985351562e+01,9.327848434448242188e+00,5.000000000000000000e+00,2.082080347463488579e-03,1.736529229674488306e-04,1.372727456327993423e-05,8.937263919506222010e-05,7.471782155334949493e-04,1.576635077071841806e-05,9.983828663825988770e-01,1.471679861424490809e-04,2.144058998965192586e-05,3.815344534814357758e-04,2.727597893681377172e-05
6.000000000000000000e+01,1.248662376403808594e+01,-1.458836460113525391e+01,7.000000000000000000e+00,1.047074701637029648e-02,8.374672120226023253e-07,1.427438546670600772e-04,1.461072242818772793e-04,1.362172406516037881e-05,1.658770452195312828e-05,4.105152129341149703e-06,2.279235104651888832e-06,9.993360042572021484e-01,4.655859811464324594e-05,2.911954361479729414e-04
6.100000000000000000e+01,-4.895187020301818848e-01,1.939940810203552246e+00,8.000000000000000000e+00,1.022478938102722168e-02,5.264371793600730598e-06,1.147272269008681178e-05,1.576544455019757152e-04,1.225359592353925109e-04,2.142494486179202795e-05,6.614962330786511302e-05,2.136482726200483739e-05,4.831006299355067313e-05,9.994502067565917969e-01,9.560045873513445258e-05
6.200000000000000000e+01,1.262041187286376953e+01,1.305805683135986328e+00,9.000000000000000000e+00,1.084456962416879833e-04,1.998231455218046904e-04,1.029629027470946312e-03,4.045232664793729782e-03,1.336634973995387554e-03,2.039998769760131836e-02,8.191350498236715794e-04,1.041035400703549385e-03,1.363886985927820206e-02,2.792748436331748962e-02,9.295621514320373535e-01
6.300000000000000000e+01,-1.476291561126708984e+01,-6.483671188354492188e+00,3.000000000000000000e+00,9.774210862815380096e-03,4.370537226350279525e-06,1.535017690912354738e-05,2.970368950627744198e-04,9.993278980255126953e-01,3.153730403937515803e-06,1.901967916637659073e-04,5.718856755265733227e-06,1.520499972684774548e-05,1.315275003435090184e-04,9.650108040659688413e-06
6.400000000000000000e+01,1.242117691040039062e+01,-1.464146041870117188e+01,7.000000000000000000e+00,1.049578841775655746e-02,8.352611189366143662e-07,1.452910510124638677e-04,1.480104692745953798e-04,1.367820459563517943e-05,1.636680644878651947e-05,4.104751042177667841e-06,2.268109255965100601e-06,9.993386864662170410e-01,4.643963256967253983e-05,2.844294358510524035e-04
6.500000000000000000e+01,2.210809898376464844e+01,6.159246444702148438e+00,4.000000000000000000e+00,1.993470068555325270e-04,7.243530853884294629e-05,2.170017687603831291e-04,4.616926016751676798e-04,2.091211354127153754e-04,9.459095001220703125e-01,1.690592907834798098e-04,4.211576015222817659e-04,1.743202097713947296e-03,1.664583105593919754e-03,4.913232475519180298e-02
6.600000000000000000e+01,-6.235123634338378906e+00,2.876108169555664062e+01,6.000000000000000000e+00,2.948025939986109734e-04,5.024398211389780045e-03,2.998336458404082805e-05,1.032437867252156138e-04,1.957222702912986279e-04,2.095342206303030252e-04,9.085675119422376156e-04,9.927516579627990723e-01,6.601552740903571248e-05,5.605104379355907440e-04,1.503037783550098538e-04
6.700000000000000000e+01,2.384142112731933594e+01,1.031133174896240234e+01,4.000000000000000000e+00,1.048176456242799759e-02,1.419388581780367531e-06,2.662740143932751380e-06,5.504662112798541784e-06,2.934475560323335230e-06,9.997222423553466797e-01,2.717450797717901878e-06,9.204335583490319550e-06,1.624411015654914081e-05,2.021622094616759568e-05,2.166767953895032406e-04
6.800000000000000000e+01,-1.507549762725830078e+01,-6.232260704040527344e+00,3.000000000000000000e+00,1.055775675922632217e-02,4.175395588390529156e-06,1.344678821624256670e-05,2.451498876325786114e-04,9.993972182273864746e-01,2.868002411560155451e-06,1.920501817949116230e-04,5.370558028516825289e-06,1.336435434495797381e-05,1.175500074168667197e-04,8.631417586002498865e-06
6.900000000000000000e+01,-2.163965225219726562e+01,3.108565139770507812e+01,0.000000000000000000e+00,8.811991661787033081e-03,9.998694658279418945e-01,6.457752874666766729e-07,2.054801598205813207e-06,5.369941391109023243e-06,1.749524813021707814e-06,3.609458508435636759e-05,7.531149458372965455e-05,1.040685219777515158e-06,6.396628577931551263e-06,1.662450927142344881e-06
7.000000000000000000e+01,1.248042201995849609e+01,-1.459932804107666016e+01,7.000000000000000000e+00,1.047689002007246017e-02,8.366800443582178559e-07,1.431081618648022413e-04,1.462172222090885043e-04,1.361888917017495260e-05,1.654765219427645206e-05,4.102170350961387157e-06,2.276223767694318667e-06,9.993368387222290039e-01,4.648980393540114164e-05,2.899577666539698839e-04
7.100000000000000000e+01,-2.173416519165039062e+01,3.131928443908691406e+01,0.000000000000000000e+00,9.969254955649375916e-03,9.998882412910461426e-01,5.619394300993008073e-07,1.778772116267646197e-06,4.625182100426172838e-06,1.524005028841202147e-06,3.061558527406305075e-05,6.473869143519550562e-05,9.043117188411997631e-07,5.503381544258445501e-06,1.443759856556425802e-06
7.200000000000000000e+01,-4.566207408905029297e+00,-1.321814441680908203e+01,2.000000000000000000e+00,4.272697959095239639e-03,4.230123522575013340e-06,2.761646464932709932e-04,9.980571269989013672e-01,8.849918376654386520e-04,1.226796575792832300e-05,5.241339022177271545e-05,8.061650987656321377e-06,2.638275618664920330e-04,3.735538630280643702e-04,6.724379636580124497e-05
7.300000000000000000e+01,1.329358673095703125e+01,-3.480499029159545898e+00,9.000000000000000000e+00,3.540429170243442059e-04,4.466830796445719898e-05,5.789676215499639511e-04,1.953985542058944702e-03,4.209461330901831388e-04,2.990410197526216507e-03,1.985122653422877192e-04,1.829811662901192904e-04,1.687617599964141846e-02,5.397682078182697296e-03,9.713556766510009766e-01
7.400000000000000000e+01,3.768841743469238281e+00,-2.791262435913085938e+01,1.000000000000000000e+00,1.044202316552400589e-02,5.230642159403942060e-07,9.996777772903442383e-01,1.346589124295860529e-04,1.372164297208655626e-05,2.688237373149604537e-06,2.832807240338297561e-06,9.440696544515958522e-07,1.424102229066193104e-04,1.117084229917963967e-05,1.315592999162618071e-05
7.500000000000000000e+01,1.234371185302734375e+01,-1.476271629333496094e+01,7.000000000000000000e+00,1.028708089143037796e-02,8.491718404002313036e-07,1.537063071737065911e-04,1.535856717964634299e-04,1.402966245223069564e-05,1.635691660339944065e-05,4.184421413810923696e-06,2.295940248586703092e-06,9.993295073509216309e-01,4.695778261520899832e-05,2.785135002341121435e-04
